Country Name,Country Code,Series Name,Series Code,2021Q1 [YR2021Q1],2021Q2 [YR2021Q2],2021Q3 [YR2021Q3],2021Q4 [YR2021Q4],2022Q1 [YR2022Q1],2022Q2 [YR2022Q2],2022Q3 [YR2022Q3],2022Q4 [YR2022Q4],2023Q1 [YR2023Q1],2023Q2 [YR2023Q2],2023Q3 [YR2023Q3],2023Q4 [YR2023Q4],2024Q1 [YR2024Q1],2024Q2 [YR2024Q2],2024Q3 [YR2024Q3]
Colombia,COL,"Gross PSD, Public Sector, All maturities, All instruments, Domestic creditors, Nominal Value, National Currency",DP.DOD.DECD.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,"Gross PSD, Public Sector, All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,"Gross PSD, Public Sector, All maturities, All instruments, Domestic currency, Nominal Value, National Currency",DP.DOD.DECN.CR.PS,457473958837595,475341472548518,491796946614954,496716597944628,520564311744290,532844359874525,530390071417552,552020159276141,597593401458444,628079414136670,639181517321037,649429200885024,673651383660506,711061133921525,730616238424837
Colombia,COL,"Gross PSD, Public Sector, All maturities, All instruments, Foreign currency, Nominal Value, National Currency",DP.DOD.DECF.CR.PS,324680204593638,337071011215235,360962241444019,385219772026622,358257701846736,395596200313707,432611353768039,482896404622861,471728251064960,408580280839780,395706479686063,388081749666132,393848269125006,424714772981318,424999587596739
Colombia,COL,"Gross PSD, Public Sector, All maturities, All instruments, Nominal Value, National Currency",DP.DOD.DECT.CR.PS,782154163431233,812412483763753,852792361153276,881935684118108,878822013591026,928440556888232,963001426185591,1.034916563899E+15,1.06932165669007E+15,1.03665969497645E+15,1.0348879970071E+15,1.037504158625E+15,1.0674930560535E+15,1.13577238708799E+15,1.15561211323014E+15
Colombia,COL,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",DP.DOD.DECD.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",DP.DOD.DECN.CR.PS.CD,122420031384.94,126532572602.108,128250807738.248,124248689809.869,130215626382.177,133287397003.416,132673473417.92,114760334161.042,129145997847.207,149853842772.774,157676211053.698,169916458676.633,175325035437.24,171420992546.244,175451352481.322
Colombia,COL,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",DP.DOD.DECF.CR.PS.CD,86884422749.2575,89725943688.4171,94131733323.7713,96358873774.7392,89615730467.3768,98955702217.9467,108214791410.092,100390088710.444,101945261691.01,97483413382.017,97614678640.5865,101537590995.966,102503258237.255,102389266492.444,102060080964.821
Colombia,COL,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",DP.DOD.DECT.CR.PS.CD,209304454134.198,216258516290.525,222391191941.551,220607392025.304,219831356849.553,232243098395.89,240888265078.155,215150422871.486,231091260438.675,247337256154.79,255290889694.284,271452272635.104,277826576803.868,273809410489.771,277510541850.467
Colombia,COL,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.PS.CD,199364016247.973,206276223960.299,213709694713.531,211987082732.338,210123847824.652,222499158439.281,230300084434.899,203918160403.99,218206715791.22,233004025645.659,241492736462.399,256340541210.827,261726443782.511,257121102667.946,260125785810.524
Colombia,COL,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.M1.PS.CD,184196463036.871,192344635966.407,202438468587.41,199331017898.16,194981520448.805,207563511969.583,210485658663.932,186211255383.996,200143722202.586,225259406879.279,229857437252.663,245081904024.95,250932747174.305,248140312220.535,253244032832.899
Colombia,COL,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.PS.CD,132493453833.192,140390709085.352,145845156557.757,143577088124.794,142647398096.776,149453069070.378,156164392380.78,133918586979.189,141569388887.194,167152702596.18,172082572126.281,184956113432.836,189923174229.975,189020081582.885,194411414145.655
Colombia,COL,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.M1.PS.CD,48033033013.862,48274241122.3933,52533089492.535,52453370185.7756,49190922937.9173,53899759724.4036,52583449918.0479,50771412886.8759,57110385822.2172,54005751581.7653,54223849901.6578,56540724171.6332,57367563891.2764,55791209412.9034,55592401889.2659
Colombia,COL,"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.L1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.L1.PS.CD,1173630210.63882,1510277761.96323,1460288794.5604,1142435102.85078,1020385918.33409,1022052398.58496,3106067963.0929,1414226267.93202,1043313393.09497,2552463760.29048,3419030606.09077,3957128824.64567,4083856755.29119,4018601915.13437,4324969556.76884
Colombia,COL,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",DP.DOD.DSTC.CR.PS.CD,9940437886.22507,9982292330.22544,8681497228.01991,8620309292.96533,9707509024.90103,9743939956.60918,10588180643.256,11232262467.4957,12884544647.4548,14333230509.1316,13798153231.8855,15111731424.2778,16100133021.3583,16688307821.8233,17384756039.9431
Colombia,COL,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.PS.CD,2903459785.92,2944626646.5684,3165086390.596,3014712043.86,2999674613.71636,2775481338.06605,2852900535.55661,1879562014.41201,2263753573.92156,2209945267.31691,2382849354.6732,2119150586.72702,2386461078.00016,2986350035.19734,3733601381.91504
Colombia,COL,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",DP.DOD.DSCD.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DSIN.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",DP.DOD.DECD.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, % of GDP",DP.DOD.DECT.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",DP.DOD.DECF.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, General Gov., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",DP.DOD.DECN.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, National Currency",DP.DOD.DECD.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, National Currency",DP.DOD.DECT.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, National Currency",DP.DOD.DECF.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, General Gov., All maturities, All instruments, Domestic currency, Nominal Value, National Currency",DP.DOD.DECN.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, US$",DP.DOD.DECD.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, General Gov., All maturities, All instruments, Domestic currency, Nominal Value, US$",DP.DOD.DECN.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, US$",DP.DOD.DECF.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, US$",DP.DOD.DECT.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Public Sector, All maturities, All instruments, Domestic creditors, Nominal Value, National Currency",DP.DOD.DECD.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Public Sector, All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Public Sector, All maturities, All instruments, Domestic currency, Nominal Value, National Currency",DP.DOD.DECN.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Public Sector, All maturities, All instruments, Foreign currency, Nominal Value, National Currency",DP.DOD.DECF.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Public Sector, All maturities, All instruments, Nominal Value, National Currency",DP.DOD.DECT.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",DP.DOD.DECD.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",DP.DOD.DECN.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",DP.DOD.DECF.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",DP.DOD.DECT.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.L1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.L1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",DP.DOD.DSTC.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",DP.DOD.DSCD.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Dem. Rep.",COD,"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DSIN.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",DP.DOD.DECD.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, % of GDP",DP.DOD.DECT.CR.GG.Z1,69.9535832880026,70.0599186586866,70.0807238101636,68.1440731209469,69.1894960427955,68.4595515379405,65.0816944851873,63.4985128654116,60.3116364672997,62.4153269104173,60.9817148688982,61.6025251949081,60.5658403609729,61.3880387405799,60.9536838411589
Costa Rica,CRI,"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",DP.DOD.DECF.CR.GG.Z1,27.9571522714949,27.9045648671147,27.8591632177624,27.1412181929133,28.1974323468717,28.7139036578902,30.7748659405857,25.212869237212,22.055778038886,23.5121341799344,22.9119658840561,23.7443132720871,23.0373987319566,23.1841948145507,22.6128801788032
Costa Rica,CRI,"Gross PSD, General Gov., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",DP.DOD.DECN.CR.GG.Z1,41.9964310165077,42.1553537915719,42.2215605918553,41.0028549280328,40.9920636959243,39.7456478800508,34.306828544602,38.2856436282001,38.2558584284137,38.9031927304831,38.0697489848422,37.858211922821,37.5284416290162,38.2038439260293,38.3408036623555
Costa Rica,CRI,"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, National Currency",DP.DOD.DECD.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, National Currency",DP.DOD.DECT.CR.GG,25554682091694.1,26437094612433.6,27423882879338.8,27480205440506.7,28660142778335.4,29142956977656.9,28443119121039,28453703045535.9,27553852467256.5,28862148460527.7,28465526744015.2,28989700013545.4,28691574225875.2,29441028970988.5,29482723055988.9
Costa Rica,CRI,"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, National Currency",DP.DOD.DECF.CR.GG,10213002749920.1,10529781301983.2,10901805627320,10945137525358.9,11680131859089.4,12223393816693.6,13449760102378.9,11297894420332.7,10076358224229.6,10872501049287.2,10695028485714.1,11173901014732.2,10913399892572.7,11118885131494.3,10937637264833.1
Costa Rica,CRI,"Gross PSD, General Gov., All maturities, All instruments, Domestic currency, Nominal Value, National Currency",DP.DOD.DECN.CR.GG,15341679341774,15907313310450.4,16522077251805.2,16535067915147.5,16980010919246.2,16919563160963.5,14993359018660.3,17155808625203.4,17477494243026.9,17989647411240.6,17770498258301.1,17815798998813.2,17778174333302.5,18322143839494.3,18545085791155.7
Costa Rica,CRI,"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, US$",DP.DOD.DECD.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Gross PSD, General Gov., All maturities, All instruments, Domestic currency, Nominal Value, US$",DP.DOD.DECN.CR.GG.CD,25025193925.5083,25715651346.4809,26373035371.649,25749399861.5426,25470016378.8693,24574350841.2419,23849331157.3009,28684805754.5175,31459489637.4484,32929689793.3277,33005501825.1078,34061687605.65,35344634307.1054,34772484822.0666,35672887509.3339
Costa Rica,CRI,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, US$",DP.DOD.DECF.CR.GG.CD,16659347955.6422,17022370744.3169,17401789196.497,17044424862.7404,17520197788.6341,17753529761.0479,21393990650.7053,18890272907.6956,18137444803.6133,19901895720.6992,19864090307.0865,21363169045.9472,21696835739.0683,21101857285.9244,21039379820.6298
Costa Rica,CRI,"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, US$",DP.DOD.DECT.CR.GG.CD,41684541881.1505,42738022090.7979,43774824568.487,42793824724.2835,42990214167.5031,42327880602.2895,45243321808.0059,47575078662.2127,49596934441.0617,52831585514.0267,52869592132.1943,55424856651.5972,57041470046.1737,55874342107.9908,56712267329.9638
Costa Rica,CRI,"Gross PSD, Public Sector, All maturities, All instruments, Domestic creditors, Nominal Value, National Currency",DP.DOD.DECD.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Gross PSD, Public Sector, All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Gross PSD, Public Sector, All maturities, All instruments, Domestic currency, Nominal Value, National Currency",DP.DOD.DECN.CR.PS,17866387904986,18378534247595.1,19013220050596.1,19090387965396.2,19452924654130.6,19347700431564.8,17572556278026.8,19700312678717.9,20123774145088.4,20784378851099.9,20962203458174.4,21107424450112.5,21619818021995,22261232692530.1,23079649136082.6
Costa Rica,CRI,"Gross PSD, Public Sector, All maturities, All instruments, Foreign currency, Nominal Value, National Currency",DP.DOD.DECF.CR.PS,12746709166988.6,13114395344338.5,13804539886712.3,13643734289386.3,14438213742514.3,14962046904836.1,16557410747232,14245602100405.7,12726945069236.5,13512449196656.1,13290443993182.2,13565700593961.7,12706286405275.7,13021702656934.4,12576691577833.7
Costa Rica,CRI,"Gross PSD, Public Sector, All maturities, All instruments, Nominal Value, National Currency",DP.DOD.DECT.CR.PS,30613097071974.6,31492929591933.7,32817759937522,32734122254782.7,33891138396644.7,34309747336400.7,34129967025258.5,33945914779123.5,32850719214324.9,34296828047756,34252647451356.6,34673125044074.1,34326104427270.7,35282935349464.5,35656340713916.3
Costa Rica,CRI,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",DP.DOD.DECD.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",DP.DOD.DECN.CR.PS.CD,29143473286.7341,29710609814.9225,30349472241.363,29728697562.9929,29179386981.1959,28101031560.5243,27951956158.2815,32939260097.7199,36222793461.1591,38045389799.3614,38933519726.9365,40354883765.1055,42982172828.7457,42248242492.9408,44395466090.484
Costa Rica,CRI,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",DP.DOD.DECF.CR.PS.CD,20792304526.1001,21200639712.8902,22035220703.3668,21246841659.4897,21657320613.7715,21731210578.2299,26337205127.0651,23818890617.9547,22908501124.6257,24734268005.4951,24684607437.4172,25936005217.2841,25261257875.8749,24713099185.4615,24192225851.5305
Costa Rica,CRI,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",DP.DOD.DECT.CR.PS.CD,49935777812.8343,50911249527.8129,52384692945.0707,50975539222.4829,50836707594.967,49832242138.754,54289161285.3462,56758150715.6744,59131294585.7848,62779657804.8564,63618127164.3536,66290888982.3894,68243430704.6206,66961341678.4023,68587691942.0145
Costa Rica,CRI,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.PS.CD,49358318163.8028,50391698218.6016,52041324158.9257,50658378183.6614,50722556673.9225,49619719870.0838,53867281109.2059,56302234938.8558,58473369611.7575,61963439558.5095,63112728148.5674,65795178155.8141,67910747911.4095,66667447669.7804,68424320055.4289
Costa Rica,CRI,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.M1.PS.CD,43744515357.2852,44543725652.2029,45383395281.5338,45824488453.5112,45130130433.874,44192822927.6826,48165039070.3774,50381803544.2794,52368036262.2864,54846881842.412,56564864623.096,58734256660.1167,60340033578.5758,59277349871.479,60276516924.2351
Costa Rica,CRI,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.PS.CD,36105306706.7228,36441848076.2455,36581274620.0178,36571494579.0674,35501220702.9334,34434592423.0696,37012436317.2247,38944398582.6243,41237998028.1113,43677323804.7524,45360362795.1759,47671570901.2585,49040448433.7629,47643023150.4048,48657696113.4649
Costa Rica,CRI,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.M1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.M1.PS.CD,7639208650.56233,8101877575.95736,8802120661.51605,9252993874.44371,9628909730.9406,9758230504.61304,11152602753.1528,11437404961.655,11130038234.175,11169558037.6597,11204501827.9201,11062685758.8581,11299585144.8129,11634326721.0742,11618820810.7702
Costa Rica,CRI,"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.L1.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.L1.PS.CD,532017564.699394,556562604.961655,592612258.098801,576872597.231927,665541033.681174,663774773.68512,738443891.043171,935139389.476209,1162118694.60397,1238143656.86429,1459411609.05832,1544757281.2363,1022110932.16064,1095182126.67427,1067016802.93016
Costa Rica,CRI,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",DP.DOD.DSTC.CR.PS.CD,577459649.031482,519551309.211143,343368786.144995,317161038.821501,114150921.044566,212522268.670183,421880176.140353,455915776.818706,657924974.02735,816218246.346805,505399015.786305,495710826.575139,332682793.211131,293894008.621878,163371886.585587
Costa Rica,CRI,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.PS.CD,495707738.939932,466045804.580449,114976829.214926,243114378.629067,96205574.6943744,190653256.123654,416462077.250554,425047517.467594,655416920.416709,811757546.439157,502079302.415528,489197346.850797,327392721.797208,279600700.063046,153701435.016788
Costa Rica,CRI,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",DP.DOD.DSCD.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Costa Rica,CRI,"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DSIN.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",DP.DOD.DECD.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, % of GDP",DP.DOD.DECT.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",DP.DOD.DECF.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,"Gross PSD, General Gov., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",DP.DOD.DECN.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, National Currency",DP.DOD.DECD.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, National Currency",DP.DOD.DECT.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,"Gross PSD, General Gov., All maturities, All instruments, Foreign currency, Nominal Value, National Currency",DP.DOD.DECF.CR.GG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
